date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:59:52	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2004%20Aug%202020%2008:59:51%20UTC	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/423030442?app_id=122963&amp;wmode=opaque\%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/423030442.e412a1.delayed	(from https://www.chanellemoreau.com/film)
22:59:54	48526/48526	---MC-	404	error ('Not%20Found')	text/html	etag:W/%224e6ec2e762d8d57db52609c27ca1cae1%22	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/423030442?app_id=122963&wmode=opaque%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/423030442.e513bc.delayed	(from https://www.chanellemoreau.com/film)
23:00:03	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2004%20Aug%202020%2008:59:55%20UTC	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/414217858?app_id=122963&amp;wmode=opaque\%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/414217858.e612a1.delayed	(from https://www.chanellemoreau.com/film)
23:00:04	48526/48526	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224e6ec2e762d8d57db52609c27ca1cae1%22	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/414217858?app_id=122963&wmode=opaque%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/414217858.e713bc.delayed	(from https://www.chanellemoreau.com/film)
23:00:24	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2004%20Aug%202020%2009:00:13%20UTC	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/381544643?app_id=122963&amp;wmode=opaque\%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/381544643.e812a1.delayed	(from https://www.chanellemoreau.com/film)
23:00:25	48526/48526	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224e6ec2e762d8d57db52609c27ca1cae1%22	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/381544643?app_id=122963&wmode=opaque%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/381544643.e913bc.delayed	(from https://www.chanellemoreau.com/film)
23:00:26	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2004%20Aug%202020%2009:00:26%20UTC	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/227157676?app_id=122963&amp;wmode=opaque\%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/227157676.ea12a1.delayed	(from https://www.chanellemoreau.com/film)
23:00:27	48526/48526	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224e6ec2e762d8d57db52609c27ca1cae1%22	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/227157676?app_id=122963&wmode=opaque%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/227157676.eb13bc.delayed	(from https://www.chanellemoreau.com/film)
23:00:28	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2004%20Aug%202020%2009:00:27%20UTC	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/381545696?app_id=122963&amp;wmode=opaque\%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/381545696.ec12a1.delayed	(from https://www.chanellemoreau.com/film)
23:00:34	48526/48526	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224e6ec2e762d8d57db52609c27ca1cae1%22	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/381545696?app_id=122963&wmode=opaque%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/381545696.ed13bc.delayed	(from https://www.chanellemoreau.com/film)
23:00:43	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2004%20Aug%202020%2009:00:34%20UTC	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/287518652?app_id=122963&amp;wmode=opaque\%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/287518652.ee12a1.delayed	(from https://www.chanellemoreau.com/film)
23:00:47	48526/48526	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224e6ec2e762d8d57db52609c27ca1cae1%22	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/287518652?app_id=122963&wmode=opaque%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/287518652.ef13bc.delayed	(from https://www.chanellemoreau.com/film)
23:00:49	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2004%20Aug%202020%2009:00:48%20UTC	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/287518834?app_id=122963&amp;wmode=opaque\%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/287518834.f012a1.delayed	(from https://www.chanellemoreau.com/film)
23:00:49	48526/48526	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224e6ec2e762d8d57db52609c27ca1cae1%22	https://www.chanellemoreau.com/%22https://player.vimeo.com/video/287518834?app_id=122963&wmode=opaque%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/_https_/player.vimeo.com/video/287518834.f113bc.delayed	(from https://www.chanellemoreau.com/film)
23:00:50	501840/501840	---M--	200	added ('OK')	image/png	etag:CJKMsraL0+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590549714380-WFGFAVSQHFDQM7LZKU90/ke17ZwdGBToddI8pDm48kOyctPanBqSdf7WQMpY1FsRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyD4IQ_uEhoqbBUjTJFcqKvko9JlUzuVmtjr1UPhOA5qkTLSJODyitRxw8OQt1oetw/acacia-icon.png	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590549714380-WFGFAVSQHFDQM7LZKU90/ke17ZwdGBToddI8pDm48kOyctPanBqSdf7WQMpY1FsRZw-z/acacia-icon.png	(from https://www.chanellemoreau.com/about)
23:00:51	511856/511856	---M--	200	added ('OK')	image/png	etag:CKeR+M+L0+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590549767984-L2MVDPS6TLBXTIDKRJJW/ke17ZwdGBToddI8pDm48kOyctPanBqSdf7WQMpY1FsRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyD4IQ_uEhoqbBUjTJFcqKvko9JlUzuVmtjr1UPhOA5qkTLSJODyitRxw8OQt1oetw/ozma-icon.png	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590549767984-L2MVDPS6TLBXTIDKRJJW/ke17ZwdGBToddI8pDm48kOyctPanBqSdf7WQMpY1FsRZw-z/ozma-icon.png	(from https://www.chanellemoreau.com/about)
23:00:51	411113/411113	---M--	200	added ('OK')	image/png	etag:CMrrotbp5+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591262208644-VUNNZ4D7NDP6CDZQT57B/ke17ZwdGBToddI8pDm48kOyctPanBqSdf7WQMpY1FsRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyD4IQ_uEhoqbBUjTJFcqKvko9JlUzuVmtjr1UPhOA5qkTLSJODyitRxw8OQt1oetw/olympia-icon.png	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591262208644-VUNNZ4D7NDP6CDZQT57B/ke17ZwdGBToddI8pDm48kOyctPanBqSdf7WQMpY1FsRZw-z/olympia-icon.png	(from https://www.chanellemoreau.com/about)
23:00:51	348695/348695	---M--	200	added ('OK')	image/png	etag:CM3xq9aL0+kCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590549781249-IOT1LERIVA57265V95BD/ke17ZwdGBToddI8pDm48kOyctPanBqSdf7WQMpY1FsRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyD4IQ_uEhoqbBUjTJFcqKvko9JlUzuVmtjr1UPhOA5qkTLSJODyitRxw8OQt1oetw/haoma-icon2.png	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590549781249-IOT1LERIVA57265V95BD/ke17ZwdGBToddI8pDm48kOyctPanBqSdf7WQMpY1FsRZw-z/haoma-icon2.png	(from https://www.chanellemoreau.com/about)
23:00:51	160093/160093	---M--	200	added ('OK')	image/jpeg	etag:CO3zq8fM4OkCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591013874579-J0LZK7QO0GEHYBRODTFD/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwEv36x-EUL2-BSQ5feDhwGCbXuJBFqZ-erYzVouT8yOb9TwqchglLQOCYTRn7ZGxI/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1591013874579-J0LZK7QO0GEHYBRODTFD/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:52	82315/82315	---M--	200	added ('OK')	image/jpeg	etag:CJeBwviJ4OkCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590995992853-N6XI5IND1S04Z6QRWAT6/ke17ZwdGBToddI8pDm48kF5Ujf4PBQPDZK_P3jxqnwdZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwBRxdtoL5rGmRCo0kCrMt7oVxDSPHixPQetyUxZMkz0SEfU2Qwr864xWiJCLADUYY/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590995992853-N6XI5IND1S04Z6QRWAT6/ke17ZwdGBToddI8pDm48kF5Ujf4PBQPDZK_P3jxqnwdZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:52	53855/53855	---M--	200	added ('OK')	image/jpeg	etag:CL6O8/eT3ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590895596943-634AI2KA855QULU1QHH4/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwEv36x-EUL2-BSQ5feDhwGCbXuJBFqZ-erYzVouT8yOb9TwqchglLQOCYTRn7ZGxI/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590895596943-634AI2KA855QULU1QHH4/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:52	65969/65969	---M--	200	added ('OK')	image/jpeg	etag:COjS99/W3OkCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590879171849-1Z6EF9SASUYJCTILI3FR/ke17ZwdGBToddI8pDm48kHem505q6McQd8XRhQc9zkRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpxpEURhgSBEh9ILe0HKIG3CcOCklsxWwam3CdWF6Xw7jwVv5P97BEtB5XaVnmvMtTA/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590879171849-1Z6EF9SASUYJCTILI3FR/ke17ZwdGBToddI8pDm48kHem505q6McQd8XRhQc9zkRZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:52	128449/128449	---M--	200	added ('OK')	image/jpeg	etag:CLmW3KOs3OkCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590867771357-2NHWOEOW29YKQJ3MKMNY/ke17ZwdGBToddI8pDm48kPe3CmwYqnxwOczhWdgMHylZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpxXfrRfNSU8RiGOAT4_LGKUoqUMlavWISnIBxcOiJLT-BMZyEtUsixDXrTCF2tProY/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590867771357-2NHWOEOW29YKQJ3MKMNY/ke17ZwdGBToddI8pDm48kPe3CmwYqnxwOczhWdgMHylZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:52	69009/69009	---M--	200	added ('OK')	image/jpeg	etag:CMP2lNyl2ukCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590797290947-I9B3PVVK4IBDKI1JSUJ1/ke17ZwdGBToddI8pDm48kHem505q6McQd8XRhQc9zkRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpxpEURhgSBEh9ILe0HKIG3CcOCklsxWwam3CdWF6Xw7jwVv5P97BEtB5XaVnmvMtTA/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590797290947-I9B3PVVK4IBDKI1JSUJ1/ke17ZwdGBToddI8pDm48kHem505q6McQd8XRhQc9zkRZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:53	45437/45437	---M--	200	added ('OK')	image/jpeg	etag:CObZk9yl2ukCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590797290947-WJAAIBG5B546KS4RDK51/ke17ZwdGBToddI8pDm48kIwjPtqYTWJP90T_Ul9dCqNZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpyP33AXXoZ67sw-Azrnh1-o-fo3XwLp2bsX626O559zRWOhW-VSG-Dw4Sil6ntzcsY/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590797290947-WJAAIBG5B546KS4RDK51/ke17ZwdGBToddI8pDm48kIwjPtqYTWJP90T_Ul9dCqNZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:53	95143/95143	---M--	200	added ('OK')	image/jpeg	etag:CMOOmJ772ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590785886741-C7SNCTLM6IS6LHLUOIQ7/ke17ZwdGBToddI8pDm48kICZhzhlpkTfZgBvAXFSxyhZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpw5opcnmBGTrSvl2qRMpP26yA6cXWreZBPZk6SUOsPorfERqjnAqscnEdqlY2BJvs0/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590785886741-C7SNCTLM6IS6LHLUOIQ7/ke17ZwdGBToddI8pDm48kICZhzhlpkTfZgBvAXFSxyhZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:54	91871/91871	---M--	200	added ('OK')	image/jpeg	etag:COHZrYPD2OkCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590736438561-NSUAFDHR7QPSD6GYRAP1/ke17ZwdGBToddI8pDm48kICZhzhlpkTfZgBvAXFSxyhZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpw5opcnmBGTrSvl2qRMpP26yA6cXWreZBPZk6SUOsPorfERqjnAqscnEdqlY2BJvs0/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590736438561-NSUAFDHR7QPSD6GYRAP1/ke17ZwdGBToddI8pDm48kICZhzhlpkTfZgBvAXFSxyhZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:54	79203/79203	---M--	200	added ('OK')	image/jpeg	etag:CPK23JzT1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590637707476-WPTZWKLX38C3HVUHBEA4/ke17ZwdGBToddI8pDm48kHem505q6McQd8XRhQc9zkRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpxpEURhgSBEh9ILe0HKIG3CcOCklsxWwam3CdWF6Xw7jwVv5P97BEtB5XaVnmvMtTA/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590637707476-WPTZWKLX38C3HVUHBEA4/ke17ZwdGBToddI8pDm48kHem505q6McQd8XRhQc9zkRZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:54	63944/63944	---M--	200	added ('OK')	image/jpeg	etag:CPWT7JzT1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590637707670-AFCEFOD4HTPFAH46BIQQ/ke17ZwdGBToddI8pDm48kJwDWPRKXspOtYrku9y2CuVZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwbcdZ2qWadbLd_4WIHS-0M-vSfSr8LjiKDei_KZ4FMVTC-_hIaxj2WFOt4vc7g4ac/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590637707670-AFCEFOD4HTPFAH46BIQQ/ke17ZwdGBToddI8pDm48kJwDWPRKXspOtYrku9y2CuVZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:56	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2004%20Aug%202020%2009:00:55%20GMT	http://static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf14d28367410cdc0c7566/1590630370301/000031920022.jpg?format=1500w	C:/chanellemoreau/https___www.chanellemoreau.com_/static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf14d28367410cdc0c7566/1590630370301/000031920022.10226f7.delayed	(from https://www.chanellemoreau.com/recent-work/diansa)
23:00:56	113209/113209	---M--	200	added ('OK')	image/jpeg	etag:CLLJgZ3T1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590637707984-ER644QYI2SPIYHJSIHWJ/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZUJFbgE-7XRK3dMEBRBhUpwEv36x-EUL2-BSQ5feDhwGCbXuJBFqZ-erYzVouT8yOb9TwqchglLQOCYTRn7ZGxI/image-asset.jpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590637707984-ER644QYI2SPIYHJSIHWJ/ke17ZwdGBToddI8pDm48kEpVg-ILAPna1wRh-xAJ9fRZw-z/image-asset.jpg	(from https://www.chanellemoreau.com/about)
23:00:57	255286/255286	---M--	200	added ('OK')	image/jpeg	etag:CJyCk+231ekCEAE=	https://images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590630358695-UEOB0OSCWU1CHE9I9J0C/000031920022.jpg?content-type=image%2Fjpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590630358695-UEOB0OSCWU1CHE9I9J0C/000031920022ee8a.jpg	(from https://www.chanellemoreau.com/recent-work/diansa)
23:00:58	48526/48526	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%224e6ec2e762d8d57db52609c27ca1cae1%22	https://www.chanellemoreau.com/recent-work/%22https://player.vimeo.com/video/423030442?app_id=122963&wmode=opaque%22	C:/chanellemoreau/https___www.chanellemoreau.com_/www.chanellemoreau.com/recent-work/_https_/player.vimeo.com/video/423030442.10413bc.delayed	(from https://www.chanellemoreau.com/recent-work/diansa)
23:00:58	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2004%20Aug%202020%2009:00:58%20GMT	http://static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf17f625bc583e006b7925/1591262495579/000004240007.jpg?format=1500w	C:/chanellemoreau/https___www.chanellemoreau.com_/static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf17f625bc583e006b7925/1591262495579/00000424000726f7.jpg	(from https://www.chanellemoreau.com/recent-work/brielle)
23:01:00	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2004%20Aug%202020%2009:00:59%20GMT	http://static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf20ec6505ca7c5f4a1836/1591262526175/2096-017-3.jpg?format=1500w	C:/chanellemoreau/https___www.chanellemoreau.com_/static1.squarespace.com/static/5eca3242a9658a4c958be75e/5ecaf5d8642dba7bdd1192e2/5ecf20ec6505ca7c5f4a1836/1591262526175/2096-017-326f7.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:00	249168/249168	---M--	200	added ('OK')	image/jpeg	etag:CKSujq241ekCEAE=	https://images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590630492829-A41N3Q774TFZSZCEP5W9/000004240007.jpg?content-type=image%2Fjpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590630492829-A41N3Q774TFZSZCEP5W9/000004240007ee8a.jpg	(from https://www.chanellemoreau.com/recent-work/brielle)
23:01:01	151070/151070	---M--	200	added ('OK')	image/jpeg	etag:CLHO7vPA1ekCEAE=	https://images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590632788842-18RQG25D23IO2W6WXR0I/2096-017-3.jpg?content-type=image%2Fjpeg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/5eca3242a9658a4c958be75e/1590632788842-18RQG25D23IO2W6WXR0I/2096-017-3ee8a.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:01	94871/94871	---M--	200	added ('OK')	image/jpeg	etag:CNrfyYbG1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634170227-FX5BYH7CSL7MRE260E13/ke17ZwdGBToddI8pDm48kPt8BFPGT8NN8YRhgue6_c17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmi7D7yXkH8nfwsxTs5kW9h7_RfeXLuIHZTRyaF3Khga1dz6wGeOHximMmco3hCRM3/Estelle-2.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634170227-FX5BYH7CSL7MRE260E13/ke17ZwdGBToddI8pDm48kPt8BFPGT8NN8YRhgue6_c17gQa/Estelle-2.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:02	186478/186478	---M--	200	added ('OK')	image/jpeg	etag:CMbkhKnG1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634242667-7D4R133AARPH2V67MYOV/ke17ZwdGBToddI8pDm48kPt8BFPGT8NN8YRhgue6_c17gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmi7D7yXkH8nfwsxTs5kW9h7_RfeXLuIHZTRyaF3Khga1dz6wGeOHximMmco3hCRM3/Estelle-4.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634242667-7D4R133AARPH2V67MYOV/ke17ZwdGBToddI8pDm48kPt8BFPGT8NN8YRhgue6_c17gQa/Estelle-4.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:02	164921/164921	---M--	200	added ('OK')	image/jpeg	etag:COXXnMrG1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634312481-KNH92CWIC7Q2IQNF6056/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmaHJ0CCIp0h94CjFWATtzulCWtJ1-wG9yUZTSUxcKBiOJoAOZHEUpXjQp-Bmj6uJu/2096-017-3.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634312481-KNH92CWIC7Q2IQNF6056/ke17ZwdGBToddI8pDm48kJk1Pgsn7x1MzMks8Gf4XnR7gQa/2096-017-3.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
23:01:02	309404/309404	---M--	200	added ('OK')	image/jpeg	etag:CLaEhubG1ekCEAE=	https://images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634370231-SOVO4ERIBWCZ88USCIGQ/ke17ZwdGBToddI8pDm48kNDMhyj3ksBhdUXSVO2ynVZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmmzJBBHkqvGAibxByi2-xi2A1yDyqvNO6NfiK29FHS6XPi9JqFflCij0CB3tOxXGq/2096-012-2.jpg	C:/chanellemoreau/https___www.chanellemoreau.com_/images.squarespace-cdn.com/content/v1/5eca3242a9658a4c958be75e/1590634370231-SOVO4ERIBWCZ88USCIGQ/ke17ZwdGBToddI8pDm48kNDMhyj3ksBhdUXSVO2ynVZ7gQa/2096-012-2.jpg	(from https://www.chanellemoreau.com/recent-work/estelle)
